,id,date_recorded,gps_height,longitude,latitude,basin,public_meeting,scheme_management,construction_year,extraction_type_class,management,payment_type,water_quality,quantity,source,source_class,waterpoint_type,year_recorded,date_recordedMonth,date_recordedElapsed,population_log,age
1207,71499,2011-03-24 00:00:00,455.98724202626687,36.65,-6.25405282,Wami / Ruvu,1,VWC,1974.0,motorpump,vwc,per bucket,salty,dry,machine dbh,groundwater,communal standpipe,2011,3,80,0.6931471805599453,37.0
1208,32928,2013-03-03 00:00:00,855.0,36.04,-10.56526167,Rufiji,1,WUG,1999.0,other,wug,on failure,soft,insufficient,shallow well,groundwater,other,2013,3,790,5.442417710521793,14.0
1209,11934,2013-02-20 00:00:00,1475.0,37.6,-3.19587488,Pangani,1,Company,2008.0,gravity,company,monthly,soft,enough,spring,groundwater,communal standpipe,2013,2,779,0.6931471805599453,5.0
1210,54065,2011-11-03 00:00:00,2290.0,34.38,-9.27159062,Lake Nyasa,1,VWC,1996.0,gravity,vwc,on failure,soft,enough,spring,groundwater,communal standpipe,2011,11,304,3.9318256327243257,15.0
1211,25479,2011-02-26 00:00:00,2268.0,34.61,-9.55929165,Lake Nyasa,0,VWC,2009.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,2,54,3.044522437723423,2.0
1212,38302,2011-04-08 00:00:00,921.2047724723484,33.45,-7.51463288,Lake Rukwa,1,VWC,1999.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,4,95,5.170483995038151,12.0
1213,32973,2011-03-29 00:00:00,236.0,36.95,-7.82095519,Rufiji,1,other,2005.0,other,vwc,never pay,soft,seasonal,shallow well,groundwater,hand pump,2011,3,85,5.303304908059076,6.0
1214,52140,2011-07-25 00:00:00,1451.0666666666666,30.93,-1.41529777,Lake Victoria,1,VWC,1993.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,7,203,5.017279836814924,18.0
1215,51060,2013-07-03 00:00:00,1063.0,37.48,-3.35650022,Pangani,1,Water Board,2008.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,7,912,3.258096538021482,5.0
1216,33106,2013-02-15 00:00:00,1246.0,30.14,-4.54076372,Lake Tanganyika,1,Water authority,1996.0,gravity,vwc,monthly,soft,insufficient,river,surface,communal standpipe,2013,2,774,5.771441123130016,17.0
1217,55127,2012-10-20 00:00:00,2015.6363636363637,33.22,-3.84198293,Internal,1,WUG,2003.0,handpump,wug,never pay,soft,insufficient,shallow well,groundwater,hand pump,2012,10,656,5.198497031265826,9.0
1218,8640,2011-07-04 00:00:00,1641.0,34.6,-9.0956068,Rufiji,1,WUA,1978.0,gravity,wua,monthly,soft,seasonal,river,surface,communal standpipe,2011,7,182,2.772588722239781,33.0
1219,43117,2012-10-17 00:00:00,894.6886192938714,33.48,-3.70302642,Internal,1,WUG,1992.0,handpump,wug,unknown,salty,insufficient,shallow well,groundwater,hand pump,2012,10,653,5.303304908059076,20.0
1220,9966,2013-02-03 00:00:00,1597.0,37.45,-3.29862261,Pangani,1,Water Board,2008.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,2,762,3.4339872044851463,5.0
1221,11183,2011-03-10 00:00:00,452.03333333333336,36.08,-6.37283468,Wami / Ruvu,1,VWC,1988.0,other,vwc,unknown,unknown,dry,shallow well,groundwater,other,2011,3,66,0.6931471805599453,23.0
1222,72250,2013-02-26 00:00:00,590.0,37.32,-11.10309981,Ruvuma / Southern Coast,1,VWC,2000.0,handpump,vwc,on failure,soft,enough,machine dbh,groundwater,hand pump,2013,2,785,0.6931471805599453,13.0
1223,50586,2011-08-07 00:00:00,1307.0,31.21,-8.42759027,Lake Tanganyika,1,VWC,1986.0,gravity,vwc,never pay,soft,insufficient,river,surface,communal standpipe,2011,8,216,5.993961427306569,25.0
1224,48093,2012-10-28 00:00:00,1588.0,34.66,-1.81603758,Lake Victoria,0,WUG,1995.0,handpump,wug,on failure,salty,enough,shallow well,groundwater,hand pump,2012,10,664,5.303304908059076,17.0
1225,37435,2013-01-06 00:00:00,614.9481036711222,32.7,-4.97249739,Lake Tanganyika,1,VWC,1997.0,other,vwc,per bucket,soft,enough,dam,surface,communal standpipe,2013,1,734,5.392490536565286,16.0
1226,9379,2011-03-08 00:00:00,361.0,37.64,-6.11510509,Wami / Ruvu,1,VWC,2007.0,submersible,vwc,never pay,soft,enough,machine dbh,groundwater,communal standpipe,2011,3,64,4.51085950651685,4.0
1227,65657,2013-02-18 00:00:00,1397.0,34.92,-5.23572449,Internal,1,VWC,1970.0,motorpump,vwc,unknown,unknown,dry,machine dbh,groundwater,communal standpipe,2013,2,777,0.6931471805599453,43.0
1228,34535,2011-03-09 00:00:00,231.0,38.33,-6.45215294,Wami / Ruvu,0,WUA,2005.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,65,3.4339872044851463,6.0
1229,26262,2013-03-16 00:00:00,2210.0,36.26,-2.90794521,Internal,1,VWC,2002.0,gravity,vwc,on failure,soft,insufficient,river,surface,cattle trough,2013,3,803,5.860786223465865,11.0
1230,14458,2011-04-10 00:00:00,286.25,33.8,-9.28385369,Lake Nyasa,1,VWC,2012.0,gravity,vwc,unknown,soft,enough,spring,groundwater,communal standpipe,2011,4,97,0.6931471805599453,0.0
1231,33972,2013-01-21 00:00:00,420.0,39.43,-10.81416523,Ruvuma / Southern Coast,1,Water Board,1982.0,submersible,vwc,never pay,soft,seasonal,machine dbh,groundwater,communal standpipe,2013,1,749,0.6931471805599453,31.0
1232,40238,2011-03-30 00:00:00,812.0658436213992,35.63,-6.00018795,Internal,1,VWC,2006.0,motorpump,private operator,per bucket,soft,dry,machine dbh,groundwater,communal standpipe multiple,2011,3,86,0.6931471805599453,5.0
1233,70610,2012-10-18 00:00:00,70.7169424687606,33.21,-6.8412009000000005,Lake Rukwa,1,VWC,2000.0,handpump,vwc,never pay,salty,enough,shallow well,groundwater,hand pump,2012,10,654,5.017279836814924,12.0
1234,47960,2013-03-16 00:00:00,67.0,39.09,-6.98052531,Wami / Ruvu,1,WUG,2000.0,submersible,wug,never pay,salty abandoned,enough,machine dbh,groundwater,communal standpipe,2013,3,803,6.111467339502679,13.0
1235,71481,2011-07-25 00:00:00,1081.0,31.85,-1.04618945,Lake Victoria,1,VWC,1998.0,gravity,vwc,never pay,soft,enough,spring,groundwater,improved spring,2011,7,203,5.25227342804663,13.0
1236,10946,2013-03-30 00:00:00,1000.0,37.3,-3.30834367,Pangani,1,Water Board,2007.0,gravity,water board,per bucket,soft,enough,river,surface,communal standpipe,2013,3,817,3.828641396489095,6.0
1237,68239,2011-08-04 00:00:00,1209.0,33.62,-9.33783742,Lake Nyasa,1,VWC,1990.0,gravity,vwc,never pay,soft,insufficient,river,surface,communal standpipe,2011,8,213,6.054439346269371,21.0
1238,56314,2013-01-18 00:00:00,297.0,38.31,-9.94079045,Ruvuma / Southern Coast,1,VWC,1978.0,motorpump,vwc,per bucket,salty abandoned,dry,machine dbh,groundwater,communal standpipe,2013,1,746,5.860786223465865,35.0
1239,20772,2012-10-22 00:00:00,896.2121212121212,33.35,-3.78252288,Internal,1,VWC,2007.0,other,vwc,never pay,soft,enough,machine dbh,groundwater,other,2012,10,658,0.6931471805599453,5.0
1240,41027,2013-02-04 00:00:00,1607.0,36.66,-3.30325979,Pangani,1,VWC,1980.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,other,2013,2,763,5.707110264748875,33.0
1241,57639,2011-04-20 00:00:00,1483.7166666666667,33.68,-9.20705705,Lake Nyasa,1,VWC,1987.0,gravity,vwc,unknown,soft,enough,spring,groundwater,communal standpipe,2011,4,107,7.601402334583733,24.0
1242,42841,2011-03-17 00:00:00,683.0,35.76,-7.16110609,Rufiji,1,VWC,2010.0,gravity,vwc,per bucket,salty,enough,spring,groundwater,communal standpipe,2011,3,73,0.6931471805599453,1.0
1243,8016,2013-02-04 00:00:00,332.0,38.38,-11.0508622,Ruvuma / Southern Coast,1,VWC,2012.0,rope pump,vwc,per bucket,salty,enough,shallow well,groundwater,hand pump,2013,2,763,3.9318256327243257,1.0
1244,38349,2012-10-15 00:00:00,819.275,34.26,-3.71523668,Internal,1,Parastatal,1996.0,gravity,parastatal,never pay,soft,dry,rainwater harvesting,surface,other,2012,10,651,4.605170185988092,16.0
1245,68114,2011-08-16 00:00:00,828.0015763864594,34.83,-5.658344259520701,Lake Tanganyika,1,VWC,2000.0,other,vwc,unknown,unknown,dry,machine dbh,groundwater,other,2011,8,225,5.017279836814924,11.0
1246,53733,2011-04-17 00:00:00,1132.741340812485,36.08,-4.79684439,Internal,1,VWC,2000.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,4,104,5.017279836814924,11.0
1247,53513,2011-12-03 00:00:00,2139.0,34.49,-9.34982256,Lake Nyasa,1,VWC,1995.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe multiple,2011,12,334,3.58351893845611,16.0
1248,50420,2012-11-15 00:00:00,1198.0,33.91,-1.46058311,Lake Victoria,0,VWC,1983.0,submersible,vwc,never pay,soft,enough,lake,surface,communal standpipe multiple,2012,11,682,5.638354669333745,29.0
1249,31043,2013-01-31 00:00:00,114.0,40.03,-10.31297957,Ruvuma / Southern Coast,1,VWC,1977.0,submersible,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,1,759,5.707110264748875,36.0
1250,11436,2011-07-30 00:00:00,796.6810344827586,33.05,-2.46587345,Lake Victoria,1,VWC,1995.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,7,208,5.860786223465865,16.0
1251,66544,2011-03-08 00:00:00,473.0,38.01,-5.86728852,Wami / Ruvu,1,VWC,2009.0,handpump,vwc,per bucket,salty,enough,shallow well,groundwater,hand pump,2011,3,64,5.564520407322694,2.0
1252,66297,2011-07-16 00:00:00,1427.2,33.27,-5.110655263571428,Lake Victoria,1,VWC,2006.0,handpump,vwc,never pay,soft,insufficient,shallow well,groundwater,hand pump,2011,7,194,0.6931471805599453,5.0
1253,9975,2011-07-12 00:00:00,1470.0,31.18,-1.70985499,Lake Victoria,1,VWC,2000.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,7,190,5.5254529391317835,11.0
1254,21663,2012-10-28 00:00:00,951.1612426035505,32.75,-5.61183413,Lake Tanganyika,1,VWC,1995.0,other,vwc,never pay,soft,seasonal,dam,surface,communal standpipe,2012,10,664,5.351858133476067,17.0
1255,66747,2011-03-19 00:00:00,323.0,36.36,-8.79247014,Rufiji,1,Water Board,1995.0,gravity,wug,monthly,soft,enough,river,surface,communal standpipe,2011,3,75,0.6931471805599453,16.0
1256,8343,2011-03-22 00:00:00,1122.6666666666667,36.18,-6.08274468,Wami / Ruvu,1,VWC,1978.0,handpump,vwc,unknown,soft,dry,shallow well,groundwater,hand pump,2011,3,78,4.04305126783455,33.0
1257,43675,2013-02-19 00:00:00,1288.0,30.23,-4.49963868,Lake Tanganyika,1,Water authority,2001.0,gravity,water board,monthly,soft,enough,river,surface,communal standpipe,2013,2,778,5.916202062607435,12.0
1258,12325,2011-03-06 00:00:00,384.0,38.39,-4.5051158,Pangani,1,VWC,2004.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,62,0.6931471805599453,7.0
1259,27609,2011-07-05 00:00:00,490.57507507507506,33.1,-9.23611066,Lake Nyasa,1,VWC,1990.0,handpump,vwc,on failure,soft,enough,shallow well,groundwater,hand pump,2011,7,183,0.6931471805599453,21.0
1260,70092,2012-10-02 00:00:00,828.0,33.4,-3.69874422,Internal,1,WUG,1992.0,handpump,wug,on failure,soft,insufficient,shallow well,groundwater,hand pump,2012,10,638,5.993961427306569,20.0
1261,4092,2011-08-11 00:00:00,807.0,31.79,-7.81027407,Lake Rukwa,1,VWC,1983.0,gravity,vwc,never pay,soft,dry,river,surface,communal standpipe,2011,8,220,5.056245805348308,28.0
1262,60469,2013-01-31 00:00:00,1308.0,34.02,-3.03026245,Lake Victoria,1,WUG,1998.0,handpump,wug,never pay,salty abandoned,insufficient,shallow well,groundwater,hand pump,2013,1,759,5.707110264748875,15.0
1263,15869,2011-02-26 00:00:00,1679.0,35.32,-8.05675657,Rufiji,0,VWC,1988.0,handpump,vwc,never pay,soft,enough,machine dbh,groundwater,hand pump,2011,2,54,5.860786223465865,23.0
1264,31689,2011-03-15 00:00:00,1325.0,34.93,-10.12870287,Lake Nyasa,1,VWC,2007.0,gravity,vwc,on failure,soft,dry,river,surface,communal standpipe,2011,3,71,5.5254529391317835,4.0
1265,40197,2011-08-02 00:00:00,964.5862381701094,32.52,-2.3395574,Lake Victoria,1,VWC,1997.0,handpump,vwc,never pay,soft,dry,shallow well,groundwater,hand pump,2011,8,211,5.017279836814924,14.0
1266,35039,2011-07-12 00:00:00,1555.0,31.04,-7.44310821,Lake Rukwa,1,VWC,2006.0,handpump,vwc,annually,salty,insufficient,machine dbh,groundwater,hand pump,2011,7,190,0.6931471805599453,5.0
1267,19866,2011-08-07 00:00:00,1120.5115870153782,31.78,-1.34915309,Lake Victoria,1,VWC,1998.0,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,surface,communal standpipe,2011,8,216,5.5254529391317835,13.0
1268,65864,2013-02-14 00:00:00,1302.0,30.59,-3.68881316,Lake Tanganyika,1,VWC,2002.0,gravity,vwc,annually,soft,insufficient,river,surface,communal standpipe,2013,2,773,5.993961427306569,11.0
1269,54111,2013-03-22 00:00:00,1350.0,36.65,-2.6900758,Internal,1,VWC,2006.0,gravity,vwc,on failure,soft,insufficient,spring,groundwater,cattle trough,2013,3,809,6.68586094706836,7.0
1270,65616,2011-06-03 00:00:00,1477.0,34.99,-8.84086531,Rufiji,1,VWC,2010.0,handpump,vwc,never pay,soft,enough,hand dtw,groundwater,hand pump,2011,6,151,3.713572066704308,1.0
1271,24954,2013-02-21 00:00:00,880.0,37.03,-3.51351437,Pangani,1,VWC,2004.0,submersible,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2013,2,780,5.303304908059076,9.0
1272,55924,2011-07-17 00:00:00,1498.28,30.58,-2.52926712,Lake Victoria,1,VWC,2004.0,rope pump,vwc,never pay,soft,seasonal,spring,groundwater,communal standpipe,2011,7,195,7.313886831633462,7.0
1273,48299,2011-03-10 00:00:00,908.0751918158569,35.38,-6.41391469,Internal,1,VWC,1999.0,motorpump,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2011,3,66,3.9318256327243257,12.0
1274,51679,2011-02-23 00:00:00,182.0,38.88,-7.74056056,Rufiji,1,VWC,2005.0,motorpump,vwc,never pay,soft,enough,machine dbh,groundwater,communal standpipe,2011,2,51,0.6931471805599453,6.0
1275,7861,2011-03-18 00:00:00,250.0,36.71,-8.13092912,Rufiji,1,other,2009.0,handpump,vwc,never pay,soft,seasonal,shallow well,groundwater,hand pump,2011,3,74,5.707110264748875,2.0
1276,74037,2013-01-17 00:00:00,872.0,35.25,-5.80951273,Internal,1,other,2000.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2013,1,745,5.877735781779639,13.0
1277,2367,2011-07-18 00:00:00,1128.254297973275,30.97,-1.69544756,Lake Victoria,1,other,1998.0,gravity,other,never pay,soft,seasonal,rainwater harvesting,surface,communal standpipe,2011,7,196,5.5254529391317835,13.0
1278,60329,2011-07-07 00:00:00,1785.0,34.82,-9.03727229,Rufiji,1,WUG,2011.0,gravity,wug,monthly,soft,enough,spring,groundwater,communal standpipe,2011,7,185,4.836281906951478,0.0
1279,16467,2013-02-06 00:00:00,410.0,39.4,-10.62919199,Ruvuma / Southern Coast,1,VWC,1988.0,submersible,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,2,765,5.942799375126701,25.0
1280,36876,2011-07-31 00:00:00,1112.8548387096773,32.65,-8.81059901,Lake Rukwa,0,VWC,1987.0,handpump,vwc,never pay,salty,insufficient,machine dbh,groundwater,hand pump,2011,7,209,4.330733340286331,24.0
1281,42906,2011-03-23 00:00:00,562.0,37.53,-6.9644683,Wami / Ruvu,1,VWC,1980.0,gravity,vwc,never pay,soft,enough,river,surface,communal standpipe,2011,3,79,0.6931471805599453,31.0
1282,58855,2011-07-14 00:00:00,766.79,31.06,-3.11691,Lake Tanganyika,1,VWC,1996.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,7,192,5.017279836814924,15.0
1283,48072,2011-03-01 00:00:00,1668.0,35.54,-7.9226025999999985,Rufiji,1,VWC,1982.0,gravity,vwc,per bucket,soft,dry,spring,groundwater,communal standpipe,2011,3,57,0.6931471805599453,29.0
1284,34861,2013-05-03 00:00:00,1187.0,37.16,-3.25540663,Pangani,1,Water Board,1999.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,5,851,4.836281906951478,14.0
1285,38446,2013-07-02 00:00:00,1243.0,35.07,-11.10649975,Ruvuma / Southern Coast,1,Parastatal,2011.0,gravity,parastatal,unknown,soft,enough,spring,groundwater,improved spring,2013,7,911,5.707110264748875,2.0
1286,25076,2011-04-14 00:00:00,919.4392523364486,33.85,-8.83027032,Rufiji,1,WUA,1998.0,gravity,wua,monthly,soft,insufficient,river,surface,communal standpipe,2011,4,101,4.762173934797756,13.0
1287,42010,2013-01-25 00:00:00,1336.0,30.03,-4.67782521,Lake Tanganyika,1,Water authority,2002.0,gravity,water board,monthly,soft,enough,river,surface,communal standpipe,2013,1,753,6.478509642208569,11.0
1288,27880,2011-04-08 00:00:00,1545.0,33.49,-9.50679267,Lake Nyasa,1,VWC,2009.0,gravity,vwc,unknown,soft,insufficient,spring,groundwater,communal standpipe,2011,4,95,5.442417710521793,2.0
1289,49961,2011-03-11 00:00:00,1767.0,38.2,-4.5545551,Pangani,1,VWC,2002.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,3,67,0.6931471805599453,9.0
1290,32989,2013-01-16 00:00:00,846.0,35.01,-5.94566733,Internal,1,VWC,1978.0,motorpump,vwc,never pay,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,1,744,5.707110264748875,35.0
1291,17483,2011-07-16 00:00:00,1448.0,31.03,-7.24796498,Lake Tanganyika,0,VWC,1984.0,handpump,vwc,never pay,salty,enough,machine dbh,groundwater,hand pump,2011,7,194,0.6931471805599453,27.0
1292,54815,2011-03-15 00:00:00,2134.0,34.54,-9.31918746,Lake Nyasa,1,VWC,2000.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe,2011,3,71,4.2626798770413155,11.0
1293,16359,2013-03-17 00:00:00,1173.0,37.06,-3.2439059,Pangani,1,Water Board,2003.0,gravity,water board,monthly,soft,enough,spring,groundwater,communal standpipe,2013,3,804,0.6931471805599453,10.0
1294,54840,2013-03-25 00:00:00,1509.0,37.52,-3.27514963,Pangani,0,VWC,1972.0,gravity,vwc,never pay,soft,enough,spring,groundwater,other,2013,3,812,0.6931471805599453,41.0
1295,6252,2012-10-22 00:00:00,1231.9029403791544,32.64,-5.0897873,Lake Tanganyika,1,VWC,2000.0,motorpump,vwc,never pay,soft,enough,machine dbh,groundwater,communal standpipe multiple,2012,10,658,5.017279836814924,12.0
1296,46589,2011-02-03 00:00:00,438.0,37.12,-6.69330953,Wami / Ruvu,1,VWC,1976.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,other,2011,2,31,4.61512051684126,35.0
1297,65044,2011-07-21 00:00:00,876.3305007437816,33.5,-2.93628442,Lake Victoria,1,VWC,1997.0,handpump,vwc,never pay,soft,enough,machine dbh,groundwater,hand pump,2011,7,199,5.484796933490655,14.0
1298,52749,2013-02-18 00:00:00,1293.0,30.16,-4.49368603,Lake Tanganyika,1,Water authority,2006.0,gravity,vwc,monthly,soft,enough,river,surface,communal standpipe,2013,2,777,5.771441123130016,7.0
1299,31792,2011-07-26 00:00:00,1276.5593220338983,30.96,-1.25342191,Lake Victoria,1,WUG,2011.0,gravity,vwc,never pay,soft,dry,spring,groundwater,communal standpipe,2011,7,204,5.5254529391317835,0.0
1300,72814,2013-01-16 00:00:00,961.0,29.67,-4.77820624,Lake Tanganyika,1,VWC,1985.0,gravity,vwc,monthly,soft,enough,river,surface,communal standpipe multiple,2013,1,744,4.04305126783455,28.0
1301,19523,2013-04-04 00:00:00,1427.0,36.68,-3.35521506,Pangani,1,VWC,2000.0,gravity,vwc,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,4,822,5.303304908059076,13.0
1302,32936,2011-03-08 00:00:00,285.0,36.03,-8.55014362,Rufiji,1,other,1982.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,hand pump,2011,3,64,6.2166061010848646,29.0
1303,28011,2011-03-18 00:00:00,203.0,36.69,-8.15466158,Rufiji,1,other,1986.0,handpump,vwc,never pay,coloured,insufficient,shallow well,groundwater,hand pump,2011,3,74,5.707110264748875,25.0
1304,49940,2011-01-03 00:00:00,1640.0,34.93,-8.98246585,Rufiji,1,Water Board,2009.0,gravity,water board,on failure,soft,enough,spring,groundwater,communal standpipe,2011,1,0,5.5254529391317835,2.0
1305,21296,2013-01-16 00:00:00,1043.0,34.33,-4.09660318,Internal,1,Parastatal,1994.0,gravity,parastatal,never pay,soft,dry,rainwater harvesting,surface,communal standpipe,2013,1,744,6.018593214496234,19.0
1306,57692,2013-01-23 00:00:00,1187.0,33.46,-2.0837293000000003,Lake Victoria,0,VWC,1972.0,gravity,vwc,never pay,soft,enough,lake,surface,communal standpipe multiple,2013,1,751,5.5254529391317835,41.0
1307,60900,2013-03-13 00:00:00,-27.0,39.36,-6.85787485,Wami / Ruvu,1,WUG,2000.0,submersible,wug,per bucket,salty,seasonal,machine dbh,groundwater,communal standpipe,2013,3,800,3.9318256327243257,13.0
1308,69726,2011-02-18 00:00:00,2284.0,34.06,-9.200464,Lake Nyasa,1,VWC,2007.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,2,46,5.860786223465865,4.0
1309,4707,2013-02-26 00:00:00,1190.0,37.43,-3.32466623,Pangani,1,VWC,1974.0,gravity,vwc,unknown,soft,enough,spring,groundwater,communal standpipe,2013,2,785,4.2626798770413155,39.0
1310,5501,2013-03-28 00:00:00,653.0,37.82,-4.35933348,Pangani,1,Water authority,1995.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe,2013,3,815,3.9318256327243257,18.0
